courseragetandcleandataproject
==============================
"activity" "subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"11" "STANDING" 2 0.278104092641509 -0.0195215496679245 -0.105938385283019 -0.975067707735849 -0.936986867698113 -0.925363298867925 0.892568238679245 -0.367543319245283 0.116803082584906 -0.986387112075472 -0.973833174716981 -0.944799409622642 0.0775718058679245 0.00340060765830189 -0.0175024648722642 -0.963916120037736 -0.956267171509434 -0.969972684339623 -0.0299518865066038 -0.0787354729433962 0.100224004332075 -0.962148890566038 -0.961147019811321 -0.948203108245283 -0.108815295396226 -0.0426955070566038 -0.0636148348283019 -0.967926436226415 -0.972982036981132 -0.963419616415094 -0.947595753358491 -0.942204987358491 -0.947595753358491 -0.942204987358491 -0.964912962641509 -0.958375324283019 -0.946929608679245 -0.941913555660377 -0.973689925660377 -0.966330253584906 -0.969739092264151 -0.940162355396226 -0.943487244490566 -0.977734873773585 -0.938568018283019 -0.921191269245283 -0.964189430377358 -0.956170105471698 -0.966727000566038 -0.96696590245283 -0.959659462641509 -0.971892255849057 -0.953555862075472 -0.960992414339623 -0.943999167603774 -0.964957902264151 -0.961693173396226 -0.954622805471698 -0.946424778358491 -0.948544470377358 -0.959254918773585 -0.95639115694717 -0.950578642830189 -0.946248354150943 -0.967158818301887 -0.967398926981132
"12" "LAYING" 2 0.281423202916667 -0.0182639728833333 -0.1068497405625 -0.974766008958333 -0.9799157925 -0.983480128125 -0.45233863 0.714105004791667 0.627374721354167 -0.959815274791667 -0.988225202916667 -0.983683104583333 0.0824288291666667 0.011821793889375 -0.00191892615 -0.985939256458333 -0.982975991666667 -0.988503391666667 -0.018464906125 -0.111740596645833 0.1453383838125 -0.988215200208333 -0.982504387083333 -0.960311374583333 -0.1018082489375 -0.0357563434625 -0.0705127040625 -0.9931596525 -0.989779824166667 -0.98793083625 -0.977518942083333 -0.972864318541667 -0.977518942083333 -0.972864318541667 -0.9877192175 -0.98556108 -0.949919793541667 -0.961792992291667 -0.991726765 -0.990048257291667 -0.977153414791667 -0.979457634375 -0.984124951666667 -0.974031314166667 -0.98066713375 -0.983827597708333 -0.985893895833333 -0.982591478541667 -0.98626614625 -0.987293856666667 -0.984769905 -0.989400005416667 -0.986322746458333 -0.983792738333333 -0.96247888 -0.988816369791667 -0.981958725 -0.96323854125 -0.975055013333333 -0.975124573541667 -0.985382856458333 -0.984673837708333 -0.972829082708333 -0.961541810208333 -0.990581217083333 -0.989794140416667
"13" "WALKING" 3 0.27537210362069 -0.01780914126 -0.112974613844828 -0.378774751724138 -0.104017498365517 -0.407306228103448 0.896165868448276 -0.223286684137931 -0.117112832465517 -0.978770755172414 -0.963011489655172 -0.952823278103448 0.0802186344901724 0.0124701943103448 -0.006654533705 -0.290813359396552 -0.081745845287931 -0.545263534137931 -0.0256731826655172 -0.078517818862069 0.0823225725413793 -0.587364606206897 -0.57688363 -0.494435727413793 -0.0937348265706897 -0.0398751578103448 -0.0494220472194828 -0.406807696724138 -0.649867180517241 -0.551341722413793 -0.278522761551724 -0.350124136896552 -0.278522761551724 -0.350124136896552 -0.304569432413793 -0.169452697394828 -0.484478165344828 -0.575010918965517 -0.579920322931034 -0.581170884655172 -0.335865475310345 -0.113924254655172 -0.431312693448276 -0.39734532862069 -0.156717227415517 -0.441797339482759 -0.325476288758621 -0.173561886913793 -0.530975279655172 -0.318190736034483 -0.0439780822432759 -0.558287792241379 -0.456565972241379 -0.573732685172414 -0.436286869655172 -0.629571068965517 -0.582407358965517 -0.561874897241379 -0.313185710689655 -0.473808923275862 -0.215249345241379 -0.120474993852759 -0.582884053275862 -0.644056806551724 -0.619870470517241 -0.563926297413793
"14" "WALKING_UPSTAIRS" 3 0.262289060525424 -0.0332499639623729 -0.109814626301695 -0.295643732881356 0.018210530320339 -0.36683483440678 0.885181322372881 -0.377741462542373 -0.161529291864407 -0.943877127457627 -0.909873230508475 -0.908477357966102 0.0364489069915254 0.0303402775535593 0.0189460726745763 -0.433611773491525 -0.238014988694915 -0.700467170169492 0.0787422680508475 -0.146865605467797 0.0183525329694915 -0.437484794898305 -0.580595776949153 -0.488217965423729 -0.13198539679661 -0.0377134468966102 -0.0443725478881356 -0.493413753983051 -0.772001094576271 -0.564057976440678 -0.171468303271186 -0.316215378813559 -0.171468303271186 -0.316215378813559 -0.419760811864407 -0.416615041050847 -0.33751326120339 -0.391826972847458 -0.650699882881356 -0.711837782542373 -0.370821142711864 -0.0679955797322034 -0.496892442372881 -0.26915390240678 -0.00406780597118644 -0.350371668644068 -0.452754982355932 -0.269883084437119 -0.668623949491525 -0.464883392637288 -0.255766535220339 -0.731305865423729 -0.357330244949153 -0.632849470847458 -0.423887922979661 -0.467058328474576 -0.555164200847458 -0.558784402542373 -0.294674772067797 -0.435556378983051 -0.387999520576271 -0.462075053220339 -0.501147229254237 -0.428758575650847 -0.709346479491525 -0.736233528983051
"15" "WALKING_DOWNSTAIRS" 3 0.292606083265306 -0.01805046849 -0.114587132867347 -0.0864287532244898 -0.0445836416653061 -0.369724762428571 0.93954362244898 -0.229558344897959 -0.103088621714286 -0.950222504489796 -0.947113519387755 -0.903822002857143 0.0750667771632653 0.0216109379795918 0.000697733892040818 -0.111716667367347 -0.118660786816327 -0.575174002040816 -0.127194836573469 -0.017200731355102 0.119898261702041 -0.286450273810204 -0.551834699183673 -0.449363845102041 -0.0684904803346939 -0.040328968422449 -0.0455551300918367 -0.299243069795918 -0.683073500408163 -0.389072613938776 -0.085338168154898 -0.0644113974387755 -0.085338168154898 -0.0644113974387755 -0.221823017469388 -0.10739685635102 -0.233983533897959 -0.272787460571429 -0.517978056122449 -0.586832930816326 -0.0699093336510204 -0.0221873040020408 -0.411516923673469 -0.094936473755102 -0.118777843836735 -0.396867012632653 -0.116888576612245 -0.146183198959184 -0.533090174897959 -0.188668756530612 -0.151127195449735 -0.616247349591837 -0.157388385969388 -0.548708990408163 -0.31607585044898 -0.332252428193878 -0.557615905306122 -0.552171828163265 0.00395178245918367 -0.252448705997959 -0.0699766803020408 -0.16575368087551 -0.352630245983673 -0.348872281102041 -0.582770834285714 -0.622826858163265
"16" "SITTING" 3 0.257220211826923 -0.00305083703269231 -0.0994156382692308 -0.971244047884615 -0.858685655192308 -0.880888346153846 0.899930392692308 0.112463588476731 0.140279028307692 -0.957606438076923 -0.904479902692308 -0.9012463475 0.0724109905961538 0.00464562404230769 -0.00918903798365385 -0.974739302115385 -0.954285629230769 -0.975246041730769 -0.0391023024038462 -0.0781253440769231 0.0924136874184615 -0.965077133269231 -0.946265824038461 -0.927792177307692 -0.104044333769231 -0.0364501204115385 -0.0580328870532692 -0.972625706346154 -0.978997471923077 -0.974086808653846 -0.897919436346154 -0.872950937115385 -0.897919436346154 -0.872950937115385 -0.969672298076923 -0.966955530192308 -0.920321171346154 -0.926096083038462 -0.978357024423077 -0.976773443461538 -0.970491618461538 -0.894016917115385 -0.921669050192308 -0.9717869325 -0.851583645192308 -0.870655345 -0.975269912307692 -0.954867329615385 -0.971352165961539 -0.976458307884615 -0.957013360192308 -0.977824753076923 -0.957497356730769 -0.956751106730769 -0.935832694038462 -0.967587820384615 -0.941365125 -0.932017545576923 -0.905504474230769 -0.877401431153846 -0.966385904038462 -0.966828881346154 -0.947042205 -0.926031362461538 -0.978025755769231 -0.976517601730769
"17" "STANDING" 3 0.27889505295082 -0.0135973976295082 -0.102836638862656 -0.935478721442623 -0.86137147147541 -0.888351635081967 0.934074080163934 -0.30227730852459 0.0209633131786885 -0.981045463114754 -0.95584021 -0.926121475901639 0.0664806370309836 0.00821376427540984 0.00132954300147541 -0.930165594083607 -0.914251414670492 -0.954248699836066 -0.0213515547327869 -0.0571583681704918 0.0692233932459016 -0.886766667213115 -0.906704309180328 -0.887740414098361 -0.0937084794426229 -0.0530052185737705 -0.0415701378491803 -0.924982662131148 -0.950849183114754 -0.93696734147541 -0.893085352418033 -0.887013227327869 -0.893085352418033 -0.887013227327869 -0.932648766721311 -0.921945164 -0.867173430327869 -0.863685842131148 -0.943718912459016 -0.940857342622951 -0.928179402131148 -0.875921985901639 -0.917584526393443 -0.939019546885246 -0.862439193934426 -0.883191262459016 -0.93128390652459 -0.917125651491803 -0.948611029836066 -0.935605488196721 -0.917194442311475 -0.958514658196721 -0.882472095901639 -0.916464048803279 -0.888980395114754 -0.889908228196721 -0.902443064918033 -0.898262247213115 -0.898466177491803 -0.898387692131148 -0.920003135081967 -0.924096572327869 -0.892642989836066 -0.870674232295082 -0.94252823147541 -0.942914996229508
"18" "LAYING" 3 0.275655557258065 -0.0191720682306452 -0.100785247135484 -0.982594899677419 -0.958656263225806 -0.958264175 -0.203277791451613 0.811482873870968 0.473182325435484 -0.982191248064516 -0.980247827419355 -0.961916872903226 0.0770691324516129 0.0121353802435484 -0.000830737535653226 -0.980665249677419 -0.967869137258065 -0.981399522741935 -0.0206135933717742 -0.069189199266129 0.139268340193548 -0.973564651612903 -0.975621193064516 -0.961170321935484 -0.100066073693548 -0.038543561 -0.0691490441774193 -0.979646430645161 -0.986300485806452 -0.982789604032258 -0.969911326451613 -0.961184942580645 -0.969911326451613 -0.961184942580645 -0.978830659516129 -0.975617566774194 -0.949607717258064 -0.95217708 -0.986119636129032 -0.982798617903226 -0.980382551935484 -0.958347455 -0.964629668225806 -0.98356224516129 -0.96062917 -0.957445139032258 -0.980267609516129 -0.967847706774194 -0.978464088387097 -0.982973606290323 -0.970345594677419 -0.982981997580645 -0.969241884193548 -0.977299262903226 -0.960736452096774 -0.974996458548387 -0.975008366129032 -0.964929025 -0.963741390483871 -0.96525273483871 -0.975395967419355 -0.974877617419355 -0.963454539516129 -0.953146831290323 -0.983899358548387 -0.982307627419355
"19" "WALKING" 4 0.278967377166667 -0.0155863439683333 -0.1122036927 -0.458728469333333 -0.108307886835 -0.599557126333333 0.917267841333333 -0.0522362742166667 0.134700960333333 -0.984414198333333 -0.968934441666667 -0.963814420333333 0.075764821035 0.00214712483 -0.000181991748333335 -0.3190047672 -0.245409183915 -0.759984878166667 -0.0311778001961667 -0.07347632185 0.081454550305 -0.518202462166667 -0.6755066415 -0.673100485166667 -0.115885623591667 -0.0393212776966667 -0.0540899338933333 -0.510104771333333 -0.813196252 -0.652217743666667 -0.334448297833333 -0.541090295833333 -0.334448297833333 -0.541090295833333 -0.386755665 -0.338049772833333 -0.513629027893333 -0.5691049835 -0.692072583666667 -0.738705504833333 -0.445275084833333 -0.17910338389 -0.643253386166667 -0.464859880333333 -0.1292329047985 -0.6070184455 -0.3799577105 -0.3032788652 -0.738395367833333 -0.318275337783333 -0.233029256633333 -0.780140136 -0.394737182833333 -0.697787091833333 -0.615149483666667 -0.558632729666667 -0.665193100333333 -0.724658468666667 -0.467952649833333 -0.659810750333333 -0.340499045166667 -0.340355032333333 -0.62275384085 -0.608804376833333 -0.733377014166667 -0.765004640833333
"20" "WALKING_UPSTAIRS" 4 0.274116851538462 -0.0313002298498846 -0.11583987725 -0.192458051942308 -0.0630563876334615 -0.376637631538462 0.946048623076923 -0.225740231980769 0.0871504663653846 -0.957853783846154 -0.920672437692308 -0.919790802884615 0.0504515957519231 0.0171992852769231 0.00517533663653846 -0.365988218961538 -0.273982670711538 -0.722683222307692 0.0682643533557692 -0.0925529571865385 0.0943212578 -0.455255631346154 -0.556391724807692 -0.357946832115385 -0.150968766146154 -0.0327190510019231 -0.0808145173307692 -0.529610488653846 -0.838952264423077 -0.537333283076923 -0.143796611357692 -0.205289843884615 -0.143796611357692 -0.205289843884615 -0.390403839615385 -0.425518022576923 -0.301850434038462 -0.506570909230769 -0.681155528846154 -0.748595318653846 -0.286635784673077 -0.111832792396154 -0.523805665384615 -0.159159947475962 -0.0990124187211538 -0.352256771730769 -0.403515491432692 -0.290775185512692 -0.686222620576923 -0.383824290980769 -0.306839116173077 -0.758955876538462 -0.369477863846154 -0.683519132884615 -0.33988052825 -0.485209187115385 -0.497914962307692 -0.42552171 -0.263618508519231 -0.299157666923077 -0.385202567557692 -0.485993857884615 -0.569756234807692 -0.549921745769231 -0.734361415 -0.787405499230769
"21" "WALKING_DOWNSTAIRS" 4 0.278604636222222 -0.00964756791888889 -0.101406773244444 -0.0165358674888889 -0.220764894456667 -0.483923807333333 0.949198003333333 -0.0630873248066667 0.147148228 -0.955963561333333 -0.934552584222222 -0.940334149555556 0.113417981286667 0.00261609992888889 -0.00788123735333333 -0.163530807662444 -0.157576596191111 -0.633461735555556 -0.121452987 -0.0683529576 0.0494933255022222 -0.3715474224 -0.699825703777778 -0.513104731777778 -0.0776823006444445 -0.0421788991888889 -0.0454549237911111 -0.401973634666667 -0.818933435333333 -0.352845006377778 -0.0682006872955556 -0.109070922177778 -0.0682006872955556 -0.109070922177778 -0.244010855747333 -0.228631081888889 -0.354946697688889 -0.389111103177778 -0.601074182666667 -0.645713794666667 -0.0906774662666667 -0.135303070866667 -0.502071142444444 0.00795390625333334 -0.322519633422222 -0.515417906 -0.179289529195556 -0.184198858068889 -0.591764427111111 -0.224523523851111 -0.18780835854 -0.674613682666667 -0.247085132102222 -0.719996737333333 -0.340237349933333 -0.414356953844444 -0.690688360888889 -0.631623201333333 -0.0461764897955556 -0.287016372288889 -0.190061570046667 -0.287830620955556 -0.440009040444444 -0.463344442444444 -0.630117473333333 -0.693972098222222
"22" "SITTING" 4 0.27183621852 -0.006597384118 -0.10792977948 -0.9803369194 -0.88944272928 -0.930425233 0.8691955754 0.207527557776894 0.11179890062 -0.9813048164 -0.93300334966 -0.9501514098 0.08030204598 -0.0059111232794 -0.0154004176396 -0.9766524796 -0.945408693 -0.9791937688 -0.05217305242 -0.0886712185 0.0989601659 -0.9618752682 -0.9608065198 -0.926570966 -0.0936923656 -0.03910939494 -0.0474908413672 -0.9688727986 -0.9844978246 -0.9685836782 -0.9347295292 -0.9116727458 -0.9347295292 -0.9116727458 -0.9702101224 -0.963220037 -0.9224581964 -0.9212250372 -0.980238717 -0.9752868342 -0.9778542514 -0.906008631 -0.949979297 -0.9816655614 -0.888193079 -0.9253122674 -0.9768296944 -0.9453366226 -0.9754915848 -0.9786155308 -0.9497099052 -0.9816415284 -0.9524622922 -0.968754529 -0.93298866 -0.965170963 -0.9569842622 -0.9314058784 -0.9277323148 -0.9168531916 -0.9629843644 -0.9624901436 -0.9429315126 -0.9214125974 -0.9760761772 -0.9757195736
"23" "STANDING" 4 0.278365469107143 -0.00941917250339286 -0.094191531375 -0.949158834107143 -0.833150005142857 -0.879989370357143 0.953662173392857 -0.0863047466071429 0.163376596071429 -0.972174384464286 -0.917985793035714 -0.898886308125 0.0698523672535714 -0.00941558956273214 -0.0151967331282143 -0.947160254107143 -0.913249095714286 -0.961939282321429 -0.0432444679321429 -0.0470794645357143 0.0769524571964286 -0.902158476428571 -0.934945138035714 -0.891993179285714 -0.10508316075 -0.0482388637571429 -0.0498679898225 -0.929147703928571 -0.967716904642857 -0.938676045714286 -0.879952223392857 -0.8670301175 -0.879952223392857 -0.8670301175 -0.940421783035714 -0.935445520357143 -0.881361932857143 -0.874512938571429 -0.953965204464286 -0.951626034285714 -0.946317396785714 -0.861186433982143 -0.916490119107143 -0.950823741964286 -0.830703818767857 -0.870967170178571 -0.947411523214286 -0.9129746725 -0.956058613392857 -0.952184005892857 -0.920214574285714 -0.966643626785714 -0.892671151607143 -0.943275564642857 -0.894183342321429 -0.906617285357143 -0.930813440357143 -0.901484503571429 -0.892054851071429 -0.875948052142857 -0.931712751785714 -0.939863710535714 -0.902754302142857 -0.878865166428571 -0.952618549107143 -0.953654238928571
"24" "LAYING" 4 0.263428129055556 -0.0154245088462963 -0.111069043648148 -0.953807746666667 -0.938401481296296 -0.958705591481481 -0.368807162777778 0.881758606592593 0.333252263018519 -0.921193608703704 -0.96859207537037 -0.974870887777778 0.0916683465925926 0.00455158348968518 -0.00738586631333333 -0.977326964814815 -0.940036814259259 -0.977973782222222 -0.00920912873148148 -0.0946373945388889 0.170895157018519 -0.972344593148148 -0.958643737777778 -0.959736181111111 -0.106426228796296 -0.0398710456111111 -0.0716956963518519 -0.973935151666667 -0.986473315 -0.982754167037037 -0.952343558888889 -0.928562309944444 -0.952343558888889 -0.928562309944444 -0.969084506666667 -0.958964487777778 -0.928358293333333 -0.944225530925926 -0.984397611111111 -0.981880396851852 -0.957842732592593 -0.935295197407407 -0.96538111962963 -0.952439827037037 -0.943445282222222 -0.957702538518518 -0.977514922962963 -0.941566667222222 -0.974616021481482 -0.979257379259259 -0.942700290740741 -0.97998713962963 -0.965765440555556 -0.970429196296296 -0.959209718333333 -0.974575179814815 -0.953386191666667 -0.963660077777778 -0.936983638703704 -0.934705083925926 -0.960599807222222 -0.95603853 -0.959421508148148 -0.944371168518519 -0.982872531851852 -0.981680655555556
"25" "WALKING" 5 0.276253540178571 -0.017348560516125 -0.107956492571429 -0.316851354232143 0.0403279991803571 -0.474677876071429 0.920666937321429 -0.0630799044285714 0.0114130305517857 -0.979588936428571 -0.962241912142857 -0.965183734285714 0.081349024125 -0.0105901561267857 0.00767806241214286 -0.327309361053571 -0.122611307146429 -0.62588375375 -0.0472398263060714 -0.0686501804107143 0.0822763981071429 -0.508729973928571 -0.520257118571429 -0.341214730892857 -0.0861930559196429 -0.0471773264482143 -0.0509113578803571 -0.382287920607143 -0.584596409285714 -0.1858258391625 -0.186083457073214 -0.397183530357143 -0.186083457073214 -0.397183530357143 -0.312936898714286 -0.307708275 -0.377513321607143 -0.508228826785714 -0.46315578125 -0.506730602857143 -0.313491480089286 -0.0243552307517857 -0.507468682857143 -0.318972023946429 0.00712285277321429 -0.499488013928571 -0.368520263214286 -0.209643989384643 -0.603882869642857 -0.344440985571429 -0.0872972212125 -0.646051604642857 -0.393981924464286 -0.529128352857143 -0.239856874607143 -0.546139934642857 -0.518495469642857 -0.439225166607143 -0.3275877855 -0.534861465357143 -0.294538328401786 -0.331533301071429 -0.501729440714286 -0.601729581607143 -0.564051314464286 -0.473810935178571
"26" "WALKING_UPSTAIRS" 5 0.270379271404255 -0.0310160876812766 -0.104460571042553 -0.0326792092829787 0.172640352370213 -0.313697599638298 0.938105976808511 -0.256613925595745 -0.0209610704248936 -0.952970457021277 -0.896945303829787 -0.922953483191489 0.0910448603829787 0.0214191488425532 -0.0185889258359574 -0.216244243957447 -0.129028318021277 -0.637989677659574 0.0712444985319149 -0.128962300525532 0.0417592868425532 -0.44691136787234 -0.443535798723404 -0.271494185255319 -0.159365047978723 -0.0657705982712766 -0.0481608613404255 -0.314752516106383 -0.631524454893617 -0.283513912744681 0.0490278649861702 -0.127266282851064 0.0490278649861702 -0.127266282851064 -0.243919068276596 -0.308249463659574 -0.2394376742 -0.362567614042553 -0.475773366595745 -0.55979289893617 -0.149773688085106 0.0639677784893617 -0.457926797446809 0.00883106638085106 0.15167566162766 -0.295853806085106 -0.281453044265957 -0.19983253912766 -0.606669725106383 -0.219019744255319 -0.110017214570213 -0.668128569787234 -0.266821621565957 -0.513719947659575 -0.144129212755319 -0.505457146808511 -0.410180988723404 -0.386601454680851 -0.159380590276596 -0.246272292212766 -0.262541333021277 -0.377042828723404 -0.398212303191489 -0.448673103829787 -0.570949569574468 -0.576837291702128
"27" "WALKING_DOWNSTAIRS" 5 0.290723500957447 -0.00994504595319149 -0.102017465617021 0.249719601106383 0.0972855010404255 -0.32994813787234 0.957516078085106 -0.0616721779170213 0.0205504945990872 -0.951185942978723 -0.916027920851064 -0.927916933404255 0.107630283991489 0.00662313538085107 0.0044961892106383 0.0198123770148936 0.0490769701510638 -0.525422964255319 -0.0852354442468085 -0.0710573427085106 0.0779601696382979 -0.457010423170213 -0.412656169787234 -0.227020091531915 -0.103635324212766 -0.0592625280180851 -0.0377346803957447 -0.402203930425532 -0.51793830893617 -0.0343002947893617 0.196365534106383 0.17996881893617 0.196365534106383 0.17996881893617 -0.0708461620212766 -0.0348558871106383 -0.222020959574468 -0.361496475891489 -0.397331354042553 -0.448997358723404 0.0818171132765957 0.0829692509148936 -0.378655098297872 0.30776039 0.0343746459638298 -0.35728873 -0.0486278108510638 -0.0552235587319149 -0.495244467659574 -0.00100054227659575 0.0919273872961702 -0.553448902340426 -0.295590503340426 -0.388441305106383 -0.0342390013206383 -0.509966311276596 -0.433458848085106 -0.37356418106383 0.135445133276596 0.0183005936680851 0.000429487769361701 -0.0908428353191489 -0.349146404519149 -0.485744055744681 -0.454280826595745 -0.483613623404255
"28" "SITTING" 5 0.273936757727273 -0.00955958861431818 -0.109763658561364 -0.981364407954545 -0.901860874659091 -0.919152451136364 0.880851502954545 0.166014781568182 0.144886561361364 -0.983170690681818 -0.93967810275 -0.945312912272727 0.0751133217272727 -0.00111374364318182 -0.00160892791081818 -0.975315577045455 -0.952786932045455 -0.973508215454545 -0.0407716944568182 -0.0841115688409091 0.0832160970909091 -0.960277769090909 -0.950726560909091 -0.938672215227273 -0.0852049294090909 -0.0420816803068182 -0.044567053675 -0.9651458225 -0.975455773636364 -0.964188006590909 -0.935794813181818 -0.914730507045455 -0.935794813181818 -0.914730507045455 -0.969281274318182 -0.965949262727273 -0.931572215454545 -0.925876844545454 -0.973553742045455 -0.969916350909091 -0.977890566363636 -0.919804320681818 -0.941074320681818 -0.983002316818182 -0.899568448281818 -0.9144263775 -0.97616715 -0.954224617954545 -0.9695172425 -0.976589014318182 -0.954483677045455 -0.976162665909091 -0.950549525 -0.956982120227273 -0.936849014090909 -0.963640879772727 -0.947806078409091 -0.945256225909091 -0.931290200454545 -0.919813026363636 -0.964761358181818 -0.966603743409091 -0.941735705 -0.928644326363636 -0.971465435454545 -0.969880387045455
"29" "STANDING" 5 0.28209396375 -0.00688459470357143 -0.101229769892857 -0.942074551803571 -0.837745330803571 -0.851807930892857 0.957842527857143 -0.0478640808107143 0.131306089821429 -0.973003846071429 -0.931363151428571 -0.912482174285714 0.0740677358928571 -0.00549565074821429 -0.00717279732839286 -0.939698290535714 -0.904523987321429 -0.953260294821429 -0.0484544375173214 -0.0398650260178571 0.0755903676982143 -0.899898988571429 -0.917000314107143 -0.889533208392857 -0.0918193320892857 -0.0406805300607143 -0.0449745966625 -0.922393866964286 -0.949344857857143 -0.923803849464286 -0.878113982625 -0.860841741428571 -0.878113982625 -0.860841741428571 -0.935631833214286 -0.919243394642857 -0.877533476428571 -0.853992527678571 -0.942850476785714 -0.934390852678571 -0.943523446607143 -0.862550101642857 -0.902977692142857 -0.942262516267857 -0.836547819642857 -0.839484862857143 -0.942498415357143 -0.906113389642857 -0.947092256071429 -0.942410598571429 -0.909704307857143 -0.958243449642857 -0.895823064285714 -0.9254897575 -0.887503946785714 -0.903363254464286 -0.913685280178571 -0.901091905892857 -0.884977105357143 -0.871133348928571 -0.916506422142857 -0.922234103928571 -0.89159525375 -0.857898179107143 -0.939723880535714 -0.932260052142857
"30" "LAYING" 5 0.277933473076923 -0.0183031907884615 -0.108294261942308 -0.965898821153846 -0.968828199807692 -0.967917399423077 -0.427839162692308 0.917944456153846 0.25593893775 -0.945991585384615 -0.985853779807692 -0.976523221730769 0.0844356923846154 0.00763884985769231 -0.00476901828326923 -0.983668772307692 -0.964721017692308 -0.984899979615385 -0.0217367747155769 -0.0809759514615385 0.158791582576923 -0.979223502307692 -0.975291023076923 -0.959042462692308 -0.101219382673077 -0.0424936091634615 -0.0729012270769231 -0.983290515384615 -0.983846184615385 -0.989508488269231 -0.966488600384615 -0.958056552692308 -0.966488600384615 -0.958056552692308 -0.980137457307692 -0.977447258269231 -0.946368170769231 -0.954851195384615 -0.986426802884615 -0.983718396730769 -0.968784450192308 -0.965189708076923 -0.976135739615385 -0.964878926730769 -0.972297938653846 -0.965412602884615 -0.9830592925 -0.965587987307692 -0.982664475 -0.985943441730769 -0.966262989807692 -0.985682332307692 -0.975339475192308 -0.976178968653846 -0.961265007692308 -0.980493209615385 -0.975087209423077 -0.962055481730769 -0.9616348975 -0.96209159 -0.977194464230769 -0.976511608846154 -0.965107979615385 -0.956215862307692 -0.984505021153846 -0.983456516730769
"31" "WALKING" 6 0.282600318947368 -0.0162902272240351 -0.110675019561404 -0.319522235614035 0.127438225996491 -0.520158914912281 0.907515765789474 -0.172841641578947 0.0327289158070175 -0.978104815789474 -0.965397458070175 -0.956853069473684 0.0811288995508772 -0.0226416624210526 -0.0110781242526316 -0.16511227745614 -0.0236441864210526 -0.589944591754386 -0.0253487097403509 -0.0766963773684211 0.0847366382964912 -0.460852395789474 -0.354635314561404 -0.401231494210526 -0.0886163770105263 -0.0298142603245614 -0.056739857777193 -0.206336166368421 -0.43723462754386 -0.193325093777193 -0.19289490977193 -0.292193939122807 -0.19289490977193 -0.292193939122807 -0.22240468645614 -0.104513544473684 -0.303066645508772 -0.384832657649123 -0.343655479631579 -0.385758162315789 -0.217276875596491 0.103402603921053 -0.515677299122807 -0.36516133245614 0.0676030930285965 -0.564049385438597 -0.183411885315789 -0.105687010915789 -0.557246040175439 -0.221882376319298 0.00022350782631579 -0.621129874035088 -0.260296154217544 -0.365632494789474 -0.228107181364912 -0.528250877719298 -0.353918925087719 -0.526003834736842 -0.23148661245614 -0.440050332631579 -0.0922420829596491 -0.12607680977193 -0.351387485035088 -0.524342164035088 -0.388354650929825 -0.426483577885965
